(-39.202509787507758, 0.30000000000000004, 0.8);[216, 183]
(-105.9604120940531, 0.1, 0.30000000000000004);[167, 206]
(-393.31877574087804, 0.30000000000000004, 0.1);[157, 201]
(-71.410113206465169, 0.1, 0.4);[152, 206]
(-49.912292507339572, 0.1, 0.5);[164, 204]
(-88.012476418521047, 0.1, 0.30000000000000004);[155, 198]
(-48.287706811695358, 0.4, 0.8);[209, 157]
(-33.052494735442053, 0.8, 1.1);[156, 192]
(-96.983647803565802, 0.4, 0.6000000000000001);[161, 194]
(-68.202445338273549, 0.1, 0.4);[157, 166]
(-49.938811566216067, 0.1, 0.5);[142, 205]
(-40.143314031866488, 0.2, 0.7000000000000001);[179, 170]
(-172.42586838215388, 0.2, 0.30000000000000004);[164, 209]
(-45.614971635750912, 0.1, 0.5);[152, 203]
(-35.026930620148754, 0.4, 0.9);[199, 198]
(-49.299242767323967, 0.1, 0.5);[141, 254]
(-157.88435716097305, 0.30000000000000004, 0.4);[163, 218]
(-169.13289701264037, 0.30000000000000004, 0.4);[161, 201]
(-35.732945366147923, 0.1, 0.6000000000000001);[170, 202]
(-80.879730892609231, 0.1, 0.4);[172, 184]
(-71.597919503032017, 0.1, 0.4);[169, 205]
(-35.384808574345961, 0.1, 0.6000000000000001);[185, 212]
(-39.846169573971991, 0.2, 0.7000000000000001);[125, 193]
(-45.22694547938061, 0.1, 0.5);[170, 233]
(-95.982946202936219, 0.4, 0.6000000000000001);[171, 233]
(-67.107985885382377, 0.1, 0.4);[168, 210]
(-40.337819729380563, 0.2, 0.7000000000000001);[163, 206]
(-144.29442505016317, 0.4, 0.5);[151, 207]
(-35.970108561096175, 0.1, 0.6000000000000001);[155, 216]
(-125.44273445230758, 0.2, 0.4);[158, 197]
(-71.009680568801741, 0.1, 0.4);[146, 220]
(-45.900164251586801, 0.1, 0.5);[151, 181]
(-48.617599510208962, 0.4, 0.8);[133, 195]
(-50.044467034109992, 0.1, 0.5);[167, 204]
(-71.390239372805397, 0.1, 0.4);[131, 206]
(-66.814669312672564, 0.1, 0.4);[168, 212]
(-39.259072040374399, 0.30000000000000004, 0.8);[175, 219]
(-61.81092858812206, 0.5, 0.8);[144, 198]
(-48.780078952679126, 0.4, 0.8);[88, 245]
(-115.8018177149424, 0.2, 0.4);[167, 203]
(-220.15459143640098, 0.7000000000000001, 0.5);[153, 192]
(-49.834118622122503, 0.1, 0.5);[158, 211]
(-40.723784558505358, 0.1, 0.6000000000000001);[150, 169]
(-161.75258419991815, 0.2, 0.30000000000000004);[132, 198]
(-36.549849522251193, 0.1, 0.6000000000000001);[146, 194]
(-62.660570189762446, 0.2, 0.6000000000000001);[156, 210]
(-40.895695287858942, 0.1, 0.5);[151, 214]
(-85.892403081017989, 0.2, 0.5);[180, 147]
(-36.03158906437924, 0.1, 0.6000000000000001);[153, 212]
(-80.334866857347706, 0.1, 0.4);[190, 169]
(-167.73601103636295, 0.2, 0.30000000000000004);[160, 205]
(-133.17132471207478, 0.1, 0.2);[159, 194]
(-59.009932094790308, 0.2, 0.6000000000000001);[160, 221]
(-83.857051761726808, 0.2, 0.5);[135, 203]
(-152.32663998816207, 0.1, 0.2);[165, 208]
(-59.008821455839872, 0.2, 0.6000000000000001);[139, 221]
(-48.497708216404476, 0.4, 0.8);[251, 164]
(-35.180316533940108, 0.1, 0.6000000000000001);[177, 198]
(-36.655428955160382, 0.1, 0.6000000000000001);[181, 168]
(-75.395586502244598, 0.1, 0.4);[166, 209]
(-83.858732137548444, 0.2, 0.5);[162, 177]
(-76.273107179852175, 0.1, 0.4);[172, 190]
(-63.649373688127056, 0.1, 0.4);[169, 185]
(-40.029523117842622, 0.2, 0.7000000000000001);[89, 210]
(-36.27143414033921, 0.1, 0.6000000000000001);[179, 210]
(-54.608353324594574, 0.1, 0.5);[170, 220]
(-35.678028429675003, 0.1, 0.6000000000000001);[113, 191]
(-59.510809871632979, 0.1, 0.4);[161, 205]
(-76.555820467643898, 0.1, 0.4);[151, 205]
(-35.901457348023264, 0.1, 0.6000000000000001);[145, 208]
(-63.155786797835908, 0.1, 0.4);[153, 208]
(-74.903367441550841, 0.1, 0.4);[164, 178]
(-115.96850703228735, 0.2, 0.4);[172, 194]
(-34.576951853382184, 0.4, 0.9);[143, 240]
(-45.074566882169599, 0.1, 0.5);[143, 206]
(-74.83656330384197, 0.1, 0.4);[141, 193]
(-120.89608383577978, 0.2, 0.4);[167, 192]
(-45.356524345989456, 0.1, 0.5);[138, 180]
(-101.91875393387899, 0.1, 0.30000000000000004);[141, 199]
(-227.4631654474762, 0.5, 0.4);[157, 206]
(-45.849136406588343, 0.1, 0.5);[139, 204]
(-36.006799618603132, 0.1, 0.6000000000000001);[182, 192]
(-57.975613098624876, 0.2, 0.6000000000000001);[172, 219]
(-59.116261458081993, 0.1, 0.4);[192, 193]
(-113.40158157919331, 0.1, 0.30000000000000004);[161, 192]
(-51.519482866344987, 1.0, 1.0);[126, 216]
(-212.90535821968641, 0.4, 0.4);[159, 210]
(-35.229773216404652, 0.1, 0.6000000000000001);[149, 252]
(-49.831299420335618, 0.1, 0.5);[153, 219]
(-496.75080845806986, 0.6000000000000001, 0.2);[163, 198]
(-190.30285928701949, 0.1, 0.1);[165, 197]
(-198.2948430777129, 0.1, 0.1);[171, 193]
(-126.06804336781079, 0.2, 0.4);[119, 196]
(-48.461934373659183, 0.4, 0.8);[103, 184]
(-45.327950385429006, 0.1, 0.5);[177, 188]
(-31.457456508127379, 1.2000000000000002, 1.2000000000000002);[129, 86]
(-102.85320183185239, 0.1, 0.30000000000000004);[143, 199]
(-54.150150794065816, 0.1, 0.5);[152, 223]
(-35.80855828843859, 0.1, 0.6000000000000001);[158, 221]
(-82.286773064710971, 0.30000000000000004, 0.6000000000000001);[143, 211]
(-267.4243764709891, 0.4, 0.30000000000000004);[169, 207]
(-63.573214454799675, 0.1, 0.4);[174, 202]
(-49.519848177918647, 0.1, 0.5);[142, 196]
(-219.86830711480815, 0.7000000000000001, 0.5);[151, 191]
(-54.429371567195361, 0.1, 0.5);[192, 146]
(-177.87989238558004, 0.2, 0.30000000000000004);[164, 203]
(-52.516000849814688, 0.4, 0.8);[170, 212]
(-34.629567166495846, 0.4, 0.9);[159, 221]
(-140.10673966007235, 0.1, 0.2);[166, 206]
(-35.483911922282147, 0.1, 0.6000000000000001);[156, 215]
(-35.915221647819436, 0.1, 0.6000000000000001);[168, 204]
(-87.923268695629361, 0.1, 0.30000000000000004);[162, 215]
(-44.776400812001441, 0.1, 0.5);[154, 213]
(-49.517630374812342, 0.1, 0.5);[148, 215]
(-115.47708899033204, 0.2, 0.4);[168, 220]
(-40.396715505562682, 0.2, 0.7000000000000001);[178, 207]
(-99.101781023265616, 0.1, 0.30000000000000004);[163, 186]
(-35.760703565099938, 0.1, 0.6000000000000001);[200, 170]
(-117.38690579127922, 0.1, 0.30000000000000004);[165, 184]
(-193.11068442970196, 0.6000000000000001, 0.5);[139, 211]
(-166.18079081812147, 0.30000000000000004, 0.4);[171, 192]
(-44.973308917079279, 0.1, 0.5);[157, 216]
(-105.84788386360457, 0.1, 0.30000000000000004);[174, 217]
(-39.948379126786087, 0.2, 0.7000000000000001);[159, 215]
(-54.853944853702856, 0.1, 0.5);[167, 209]
(-119.48482648489299, 0.2, 0.4);[122, 192]
(-286.01397017810274, 0.4, 0.30000000000000004);[163, 204]
(-84.194541788074403, 0.1, 0.4);[154, 190]
(-142.71405845350202, 0.1, 0.2);[151, 204]
(-296.79784558785144, 1.1, 0.5);[163, 203]
(-118.47613415332987, 0.30000000000000004, 0.5);[132, 198]
(-191.40233935750425, 0.4, 0.4);[166, 207]
(-39.839684880525169, 0.2, 0.7000000000000001);[174, 218]
(-169.39401024508985, 0.2, 0.30000000000000004);[150, 211]
(-75.852899228686454, 0.1, 0.4);[148, 203]
(-63.35487366466829, 0.1, 0.4);[158, 224]
(-322.51985051649336, 0.5, 0.30000000000000004);[154, 195]
(-58.271943838586459, 0.2, 0.6000000000000001);[165, 237]
(-49.73384997304499, 0.1, 0.5);[139, 208]
(-33.033129379873188, 0.6000000000000001, 1.0);[88, 221]
(-166.43081239716514, 0.2, 0.30000000000000004);[153, 203]
(-40.457525332212327, 0.1, 0.5);[172, 230]
(-35.629698870371818, 0.1, 0.6000000000000001);[138, 209]
(-79.821307587571411, 0.1, 0.4);[169, 216]
(-49.848686061477729, 0.1, 0.5);[155, 209]
(-44.588912810022137, 0.2, 0.7000000000000001);[178, 162]
(-68.718393461066839, 0.6000000000000001, 0.8);[209, 166]
(-63.626643025172996, 0.1, 0.4);[155, 196]
(-191.36276584981644, 0.6000000000000001, 0.5);[153, 205]
(-58.145294037920131, 0.2, 0.6000000000000001);[159, 157]
(-35.982820192688102, 0.1, 0.6000000000000001);[151, 182]
(-351.37398180023473, 0.4, 0.2);[151, 185]
(-172.32899943913603, 0.1, 0.2);[147, 186]
(-40.884251543678047, 0.1, 0.5);[177, 215]
(-58.298567493506724, 0.2, 0.6000000000000001);[173, 216]
(-57.853688363968331, 0.2, 0.6000000000000001);[192, 162]
(-142.19994185066773, 0.1, 0.2);[148, 197]
(-44.28611505404028, 0.5, 0.9);[136, 215]
(-58.841003726244637, 0.2, 0.6000000000000001);[157, 198]
(-194.9517163887171, 0.4, 0.4);[160, 197]
(-52.428276654137974, 1.0, 1.0);[181, 203]
(-79.446144854892793, 0.1, 0.4);[174, 209]
(-41.353614219358015, 0.1, 0.5);[158, 149]
(-126.9340016804403, 0.1, 0.2);[197, 203]
(-58.372196230986063, 0.2, 0.6000000000000001);[155, 230]
(-75.364308680525184, 0.1, 0.4);[154, 178]
(-35.758213332171792, 0.1, 0.6000000000000001);[152, 219]
(-166.94592952573831, 0.2, 0.30000000000000004);[145, 201]
(-66.685906500240506, 0.1, 0.4);[166, 205]
(-133.46458641851211, 0.1, 0.2);[171, 210]
(-132.06805625806163, 0.2, 0.4);[153, 197]
(-70.712881030913366, 0.1, 0.4);[151, 204]
(-30.392592181283593, 1.9000000000000001, 1.3);[75, 198]
(-39.662178887628414, 0.30000000000000004, 0.8);[155, 211]
(-83.746406464274784, 0.2, 0.5);[161, 210]
(-71.182323693351762, 0.1, 0.4);[157, 211]
(-35.587271965921758, 0.1, 0.6000000000000001);[171, 224]
(-36.113091648936489, 0.1, 0.6000000000000001);[162, 200]
(-54.672201481935005, 0.1, 0.5);[148, 208]
(-40.343255239964769, 0.2, 0.7000000000000001);[155, 215]
(-39.320311842905916, 0.30000000000000004, 0.8);[151, 196]
(-239.50257833648723, 0.2, 0.2);[162, 207]
(-98.07272554046888, 0.1, 0.30000000000000004);[169, 208]
(-41.127175301021126, 0.1, 0.5);[147, 209]
(-119.89298978612968, 0.2, 0.4);[163, 208]
(-227.478821875493, 0.5, 0.4);[149, 195]
(-190.13938980307927, 0.1, 0.1);[162, 202]
(-35.419066989269197, 0.1, 0.6000000000000001);[126, 175]
(-243.37371239399704, 0.2, 0.2);[160, 196]
(-102.23326538474727, 0.1, 0.30000000000000004);[131, 204]
(-48.653447164664975, 0.4, 0.8);[174, 219]
(-67.292498724532265, 0.1, 0.4);[90, 209]
(-39.926351185077998, 0.2, 0.7000000000000001);[162, 209]
(-35.791669569633939, 0.1, 0.6000000000000001);[131, 207]
(-50.6617987379487, 0.1, 0.5);[153, 197]
(-293.61494388036431, 0.7000000000000001, 0.4);[148, 194]
(-86.868092869324997, 0.2, 0.5);[162, 183]
(-181.46545334974229, 0.1, 0.2);[143, 192]
(-63.077326154525501, 0.1, 0.4);[160, 207]
(-215.79301847355978, 0.30000000000000004, 0.30000000000000004);[154, 205]
(-98.555997961653603, 0.1, 0.30000000000000004);[146, 216]
(-183.06359050604681, 0.5, 0.5);[156, 209]
(-58.847033576362627, 0.2, 0.6000000000000001);[170, 217]
(-44.725496981342047, 0.2, 0.7000000000000001);[134, 154]
(-40.802157903720662, 0.1, 0.5);[167, 200]
(-93.97208845534027, 0.2, 0.5);[180, 207]
(-36.328783261388153, 0.1, 0.6000000000000001);[170, 182]
(-156.43302566943501, 0.4, 0.5);[157, 192]
(-40.765651914161005, 0.1, 0.6000000000000001);[153, 194]
(-541.45708922090478, 0.8, 0.2);[159, 200]
(-37.28546934938251, 0.4, 0.9);[173, 228]
(-87.51538550510891, 0.2, 0.5);[135, 191]
(-76.310730453794179, 0.2, 0.7000000000000001);[155, 225]
(-206.39779471183968, 0.1, 0.1);[165, 200]
(-79.947991511233923, 0.1, 0.4);[146, 177]
(-170.00282194396283, 0.2, 0.30000000000000004);[169, 215]
(-67.717425080614333, 0.1, 0.4);[180, 168]
(-45.188584899572881, 0.1, 0.5);[161, 195]
(-45.649538237355813, 0.1, 0.5);[133, 169]
(-76.124427177225982, 0.1, 0.4);[165, 211]
(-35.54896802471437, 0.1, 0.6000000000000001);[107, 151]
(-54.67182610428042, 0.1, 0.5);[176, 203]
(-244.87994224596866, 0.5, 0.4);[155, 205]
(-36.184695357130678, 0.1, 0.6000000000000001);[170, 176]
(-159.74427279359787, 0.30000000000000004, 0.4);[159, 199]
(-41.073398112130235, 0.1, 0.5);[181, 167]
(-36.774639542598102, 0.1, 0.6000000000000001);[157, 163]
(-35.232130552777754, 0.1, 0.6000000000000001);[173, 237]
(-50.42236528288197, 0.1, 0.5);[171, 195]
(-221.55419668339567, 0.7000000000000001, 0.5);[165, 220]
(-50.700218505234808, 0.1, 0.5);[156, 200]
(-53.764689427465548, 0.2, 0.6000000000000001);[183, 220]
(-45.358457272022875, 0.1, 0.5);[170, 224]
(-86.988373536670906, 0.2, 0.5);[141, 210]
(-35.721024933877018, 0.1, 0.6000000000000001);[191, 178]
(-48.979950352416623, 0.4, 0.8);[136, 204]
(-76.267347643245131, 0.1, 0.4);[163, 191]
(-40.831479364396678, 0.1, 0.5);[174, 219]
(-135.46140726080236, 0.4, 0.5);[154, 203]
(-151.69130759946094, 1.0, 0.7000000000000001);[141, 208]
(-139.56559193326143, 0.6000000000000001, 0.6000000000000001);[153, 212]
(-45.870620228499682, 0.1, 0.5);[160, 169]
(-40.088127967585152, 0.2, 0.7000000000000001);[68, 204]
(-54.284713888475878, 0.1, 0.5);[160, 152]
(-40.586024861943514, 0.2, 0.7000000000000001);[149, 193]
(-112.70986328925086, 0.2, 0.4);[157, 199]
(-35.464814672998578, 0.1, 0.6000000000000001);[155, 217]
(-140.1279027701616, 0.1, 0.2);[158, 197]
(-238.14212901868652, 0.5, 0.4);[163, 209]
(-45.158809588158334, 0.1, 0.5);[174, 195]
(-59.668076592306164, 0.1, 0.4);[180, 205]
(-35.356407974551438, 0.1, 0.6000000000000001);[180, 159]
(-291.59526446035898, 0.4, 0.30000000000000004);[168, 202]
(-150.80887479140074, 0.4, 0.5);[181, 208]
(-36.110104980331052, 0.1, 0.6000000000000001);[175, 149]
(-63.86638294266033, 0.1, 0.4);[179, 180]
(-36.313336792937839, 0.1, 0.6000000000000001);[155, 206]
(-136.10321013684302, 0.1, 0.2);[161, 202]
(-39.901157632780055, 0.2, 0.7000000000000001);[154, 227]
(-54.510784285048175, 0.1, 0.5);[188, 167]
(-87.834279066688978, 0.1, 0.30000000000000004);[172, 191]
(-43.103244901477126, 0.5, 0.9);[167, 231]
(-57.850568318901011, 0.30000000000000004, 0.7000000000000001);[139, 186]
(-49.640520202105378, 0.1, 0.5);[161, 225]
(-105.6524156896015, 0.1, 0.30000000000000004);[167, 213]
(-35.769235443251347, 0.1, 0.6000000000000001);[176, 212]
(-184.34821026704944, 0.8, 0.6000000000000001);[140, 193]
(-35.550592156382407, 0.1, 0.6000000000000001);[173, 232]
(-190.23695375723605, 0.1, 0.1);[169, 197]
(-39.957430262042223, 0.2, 0.7000000000000001);[165, 182]
(-45.431483309078409, 0.1, 0.5);[144, 215]
(-270.84745877379646, 0.4, 0.30000000000000004);[160, 197]
(-52.864665860439594, 0.30000000000000004, 0.7000000000000001);[148, 255]
(-226.1810980000383, 0.30000000000000004, 0.30000000000000004);[161, 197]
(-139.9579441283656, 0.1, 0.2);[151, 188]
(-62.969274095550858, 0.1, 0.4);[131, 160]
(-67.654292536611166, 0.1, 0.4);[163, 219]
(-35.705726123892241, 0.1, 0.6000000000000001);[122, 182]
(-64.051056545319213, 0.1, 0.4);[163, 179]
(-173.49200427070366, 0.2, 0.30000000000000004);[164, 182]
(-41.158682795817654, 0.1, 0.5);[156, 169]
(-95.115011600636876, 0.2, 0.6000000000000001);[163, 198]
(-35.265941084439099, 0.1, 0.6000000000000001);[177, 217]
(-35.494314424000734, 0.1, 0.6000000000000001);[173, 215]
(-306.65608845253797, 0.7000000000000001, 0.4);[161, 207]
(-45.149289165963609, 0.1, 0.5);[171, 123]
(-49.055068932887366, 0.1, 0.5);[182, 220]
(-139.48311584174266, 0.1, 0.2);[157, 190]
(-463.15927582323258, 0.6000000000000001, 0.2);[153, 201]
(-71.610078042028022, 0.1, 0.4);[153, 219]
(-44.503812980084547, 0.1, 0.5);[179, 233]
(-179.95803965144688, 0.5, 0.5);[149, 196]
(-109.84669111107044, 0.1, 0.30000000000000004);[163, 206]
(-272.05381307770028, 0.4, 0.30000000000000004);[154, 202]
(-36.556323733165542, 0.1, 0.6000000000000001);[166, 201]
(-50.124268560094301, 0.1, 0.5);[159, 180]
(-40.890933250070503, 0.1, 0.5);[132, 202]
(-45.383820567331661, 0.1, 0.5);[160, 202]
(-312.47041135307597, 0.4, 0.30000000000000004);[154, 199]
(-172.09243719505088, 0.2, 0.30000000000000004);[159, 200]
(-76.532550154103589, 0.1, 0.4);[151, 177]
(-40.898727204586663, 0.1, 0.5);[168, 203]
(-87.198063838824893, 0.2, 0.5);[172, 192]
(-202.40644412390932, 0.4, 0.4);[139, 194]
(-35.571071115066808, 0.1, 0.6000000000000001);[152, 229]
(-116.18586186485679, 0.2, 0.4);[162, 215]
(-41.003346850854072, 0.1, 0.5);[165, 205]
(-36.162374885398499, 0.1, 0.6000000000000001);[136, 212]
(-136.05086145739594, 0.1, 0.2);[162, 201]
(-35.851607201009486, 0.1, 0.6000000000000001);[165, 215]
(-54.661199583024128, 0.1, 0.5);[137, 201]
(-45.13226177157032, 0.1, 0.5);[171, 211]
(-40.841768951039811, 0.1, 0.5);[178, 223]
(-39.932228063397673, 0.2, 0.7000000000000001);[133, 185]
(-59.730266948236213, 0.1, 0.4);[157, 218]
(-59.533109356786234, 0.1, 0.4);[146, 204]
(-361.26986124753262, 0.4, 0.2);[164, 205]
(-148.7244537297386, 0.1, 0.2);[129, 198]
(-41.459178445217724, 0.5, 0.9);[172, 228]
(-75.830854540052997, 0.1, 0.4);[163, 187]
(-132.8767771823056, 0.1, 0.2);[150, 193]
(-35.384748383650667, 0.1, 0.6000000000000001);[145, 132]
(-88.301076727500941, 0.1, 0.30000000000000004);[171, 191]
(-79.964057836317025, 0.1, 0.4);[160, 215]
(-59.531418981257168, 0.1, 0.4);[186, 173]
(-39.1510246311488, 0.30000000000000004, 0.8);[123, 230]
(-45.667675586516339, 0.1, 0.5);[189, 174]
(-34.181286524017843, 0.4, 0.9);[189, 223]
(-40.112028529496179, 0.2, 0.7000000000000001);[117, 231]
(-76.123600339189778, 0.1, 0.4);[160, 202]
(-110.30156684231848, 0.1, 0.30000000000000004);[159, 193]
(-76.186027790870682, 0.1, 0.4);[179, 197]
(-35.325980514479809, 0.1, 0.6000000000000001);[197, 193]
(-45.942292939862966, 0.1, 0.5);[141, 189]
(-40.145680415071233, 0.2, 0.7000000000000001);[123, 221]
(-40.865779557268787, 0.1, 0.6000000000000001);[149, 193]
(-86.478583998902906, 0.2, 0.5);[167, 204]
(-91.684098689227028, 0.1, 0.30000000000000004);[154, 204]
(-35.840415521455931, 0.1, 0.6000000000000001);[197, 180]
(-38.418960684418408, 1.1, 1.1);[116, 221]
(-58.470361060304725, 0.2, 0.6000000000000001);[182, 203]
(-36.142081408070901, 0.1, 0.6000000000000001);[176, 170]
(-55.812131616805395, 0.1, 0.5);[156, 176]
(-54.583571891969463, 0.1, 0.5);[174, 198]
(-168.84251569365057, 0.2, 0.30000000000000004);[186, 197]
(-40.476286914185181, 0.2, 0.7000000000000001);[166, 216]
(-119.36648065875771, 0.2, 0.4);[181, 139]
(-148.16786518954123, 0.4, 0.5);[167, 206]
(-75.170589872862905, 0.1, 0.4);[151, 198]
(-76.064969301293829, 0.1, 0.4);[150, 211]
(-63.7939939503933, 0.1, 0.4);[176, 214]
(-35.227093220980038, 0.1, 0.6000000000000001);[125, 189]
(-50.058210481908894, 0.1, 0.5);[141, 186]
(-278.40865748615147, 0.4, 0.30000000000000004);[174, 161]
(-34.852497240134383, 0.4, 0.9);[217, 179]
(-45.383143046554686, 0.1, 0.5);[161, 210]
(-282.98641836306695, 0.4, 0.30000000000000004);[160, 208]
(-35.746263272441738, 0.1, 0.6000000000000001);[196, 185]
(-40.855673424956066, 0.1, 0.5);[187, 194]
(-76.254210091894464, 0.1, 0.4);[168, 188]
(-49.820093119034212, 0.1, 0.5);[166, 184]
(-75.54301712362475, 0.1, 0.4);[196, 183]
(-71.316581556038074, 0.1, 0.4);[165, 189]
(-35.494109195167169, 0.1, 0.6000000000000001);[155, 221]
(-63.158954656124983, 0.1, 0.4);[153, 222]
(-35.104118403839195, 0.1, 0.6000000000000001);[194, 214]
(-41.497340842066045, 0.1, 0.5);[176, 176]
(-50.94454376792433, 0.1, 0.5);[181, 181]
(-71.180392079776652, 0.1, 0.4);[169, 210]
(-390.07264770405493, 0.7000000000000001, 0.30000000000000004);[156, 197]
(-39.99546811486772, 0.2, 0.7000000000000001);[162, 231]
(-260.24009252738387, 0.4, 0.30000000000000004);[157, 196]
(-35.357523859859327, 0.1, 0.6000000000000001);[158, 160]
(-54.67574654647737, 0.1, 0.5);[126, 218]
(-72.476983838614501, 0.1, 0.4);[169, 224]
(-35.407985298264855, 0.1, 0.6000000000000001);[148, 197]
(-85.969618820554857, 0.2, 0.5);[151, 223]
(-247.21090208454734, 0.5, 0.4);[159, 201]
(-125.49543216686094, 0.2, 0.4);[160, 202]
(-225.6617388080717, 0.30000000000000004, 0.30000000000000004);[160, 202]
(-142.26732689474062, 0.1, 0.2);[158, 191]
(-68.112127058815759, 0.1, 0.4);[157, 230]
(-35.272957973538411, 0.1, 0.6000000000000001);[127, 218]
(-63.416893119223168, 0.1, 0.4);[158, 198]
(-59.430924861974574, 0.1, 0.4);[171, 195]
(-50.094226745511335, 0.1, 0.5);[205, 179]
(-223.68093209942668, 0.30000000000000004, 0.30000000000000004);[178, 199]
(-71.162619261380428, 0.4, 0.9);[179, 194]
(-36.322636077071401, 1.6, 1.2000000000000002);[140, 223]
(-87.784075381847245, 0.1, 0.30000000000000004);[161, 202]
(-59.273421262013002, 0.1, 0.4);[156, 193]
(-97.969293902616272, 0.1, 0.30000000000000004);[158, 210]
(-34.61094835791814, 1.9000000000000001, 1.3);[168, 238]
(-67.055931357344662, 0.1, 0.4);[182, 156]
(-57.772530626045764, 0.2, 0.6000000000000001);[161, 216]
(-314.55717103068287, 0.30000000000000004, 0.2);[161, 204]
(-41.61944597077057, 0.1, 0.5);[176, 132]
(-54.477893398005463, 0.1, 0.5);[193, 148]
(-79.486238360356708, 0.1, 0.4);[139, 175]
(-162.19245154718675, 0.1, 0.2);[164, 203]
(-178.48263324430451, 0.2, 0.30000000000000004);[158, 200]
(-67.080831910235759, 0.1, 0.4);[163, 216]
(-123.02444490479719, 0.2, 0.4);[167, 181]
(-59.33659967780288, 0.1, 0.4);[148, 185]
(-36.173537323784352, 0.1, 0.6000000000000001);[212, 168]
(-71.953707371876078, 0.1, 0.4);[160, 188]
(-33.78089587674436, 0.5, 1.0);[96, 173]
(-67.004777031359154, 0.1, 0.4);[151, 221]
(-109.95153179755307, 0.1, 0.30000000000000004);[169, 193]
(-45.748055413581888, 0.1, 0.5);[151, 206]
(-51.008904651902029, 0.1, 0.5);[184, 180]
(-108.19434146766936, 0.4, 0.6000000000000001);[150, 200]
(-129.52528432224199, 0.2, 0.4);[154, 185]
(-87.905798228621634, 0.1, 0.30000000000000004);[203, 186]
(-142.40700899777147, 0.1, 0.2);[147, 178]
(-377.46019869544205, 0.4, 0.2);[159, 192]
(-129.41416791058981, 0.2, 0.4);[167, 207]
(-67.814274017736409, 0.1, 0.4);[163, 194]
(-39.833278618960641, 0.2, 0.7000000000000001);[161, 209]
(-54.047123135378662, 0.1, 0.5);[164, 232]
(-98.391010268047182, 0.1, 0.30000000000000004);[156, 216]
(-35.653408530201865, 0.1, 0.6000000000000001);[180, 229]
(-71.231530997180599, 0.1, 0.4);[171, 168]
(-44.276746224978673, 0.5, 0.9);[152, 209]
(-40.729698011201357, 0.1, 0.5);[167, 212]
(-36.033197119374663, 0.1, 0.6000000000000001);[175, 189]
(-67.89241895002435, 0.1, 0.4);[168, 174]
(-57.049725995292562, 0.30000000000000004, 0.7000000000000001);[173, 226]
(-44.831829281796061, 0.1, 0.5);[158, 226]
(-220.44687613471766, 0.7000000000000001, 0.5);[145, 203]
(-66.491803743972, 0.1, 0.4);[142, 213]
(-43.23854123374641, 0.5, 0.9);[101, 181]
(-67.983516205783914, 0.1, 0.4);[171, 213]
(-58.627025099633613, 0.2, 0.6000000000000001);[125, 163]
(-44.550473975622467, 0.2, 0.7000000000000001);[135, 199]
(-71.360986639641737, 0.1, 0.4);[115, 177]
(-108.31398052435708, 0.30000000000000004, 0.5);[160, 193]
(-176.41321773383899, 0.2, 0.30000000000000004);[171, 203]
(-70.67730661444196, 0.1, 0.4);[161, 205]
(-109.93462580407569, 0.1, 0.30000000000000004);[150, 189]
(-34.995498208914704, 0.1, 0.6000000000000001);[211, 209]
(-44.800215766493203, 0.1, 0.5);[200, 157]
(-40.335849802064757, 0.2, 0.7000000000000001);[124, 190]
(-126.83481203692419, 0.2, 0.4);[159, 188]
(-39.820272395851681, 0.2, 0.7000000000000001);[172, 228]
(-288.53557354463817, 0.4, 0.30000000000000004);[168, 202]
(-98.558426918707681, 0.1, 0.30000000000000004);[156, 186]
(-295.75741269600934, 0.7000000000000001, 0.4);[165, 205]
(-45.522797812491042, 0.1, 0.5);[188, 205]
(-222.3721606799183, 0.2, 0.2);[169, 193]
(-54.97714967408573, 0.1, 0.5);[148, 208]
(-115.1330296212678, 0.30000000000000004, 0.5);[159, 210]
(-72.235900662308381, 0.1, 0.4);[170, 228]
(-78.955860337185953, 0.2, 0.5);[175, 199]
(-34.652954935355844, 0.4, 0.9);[149, 229]
(-101.84860907973606, 0.1, 0.30000000000000004);[168, 209]
(-33.650084639171702, 0.2, 0.8);[173, 230]
(-36.084033704032379, 0.1, 0.6000000000000001);[103, 185]
(-45.203436987634461, 0.1, 0.5);[98, 175]
(-76.067946231323887, 0.1, 0.4);[164, 199]
(-39.440797459424019, 0.30000000000000004, 0.8);[158, 215]
(-34.255902793516746, 0.6000000000000001, 1.0);[172, 174]
(-76.079122388447104, 0.1, 0.4);[187, 187]
(-87.570296069400484, 0.1, 0.30000000000000004);[151, 205]
(-94.435164305659626, 0.1, 0.30000000000000004);[163, 187]
(-81.518811509133229, 0.1, 0.5);[86, 213]
(-57.921896765706634, 0.2, 0.6000000000000001);[106, 215]
(-72.459076278771477, 0.1, 0.4);[186, 197]
(-83.32425303254935, 0.2, 0.5);[179, 192]
(-47.522401465521874, 0.9, 1.0);[139, 173]
(-74.27817233394407, 0.4, 0.7000000000000001);[112, 220]
(-62.282554924931581, 0.2, 0.6000000000000001);[137, 227]
(-148.18060839612349, 0.4, 0.5);[152, 204]
(-41.455965181767276, 0.1, 0.5);[168, 172]
(-84.111561808760811, 0.1, 0.4);[140, 133]
(-65.267418523590223, 0.5, 0.8);[164, 224]
(-194.53160605840452, 0.4, 0.4);[157, 205]
(-75.80253278560599, 0.1, 0.4);[177, 204]
